Nama Perusahaan/Nama Pengusaha,Usaha /Produk Utama,Total Aset (Rp. Juta),Penjualan Rata-rata Per Tahun (Rp.Juta),Jumlah Tenaga Kerja,Tahun Survey,Onclick,Sektor
 Toko Pakaian,Pakaian,"39,5",72,2,2009,?pm=fHz6amGj7SYwwYhkpppAjg==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Mediar,Sayuran,"43,05",180,1,2009,?pm=37/TkTQLksbGFg4Ac5Ksvg==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Nabila,Warung Sembako,"34,5",24,1,2009,?pm=YqeJCQIAmmZwPrd3O9AW+A==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Celebes Aquarium,Dagang Ikan Hias,345,285,6,2008,?pm=+ApwkszyfTz4O2Q63qutdQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UD  Al Amin,Dagang Telur,239,2.605,2,2008,?pm=AAqOMb1evbjxYTLsuvjbqQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Foto Copy Kembar,Dagang ATK,24,73,2,2008,?pm=ZidlVLDUaxBbP8MlbPed7Q==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UD. Rahma,Dagang Pakaian,189,650,5,2008,?pm=gxqwNY11jv3eWl8w/oRn+w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Usaha Jaya Card,Dagang Souvenir,656,1.500,16,2008,?pm=CzOjVPnk9zp1c7vqM3wDKQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Surya Sakti Motor,Dagang Spare Parts,111,240,6,2008,?pm=kJbyZxQNRolF/f8AtsJ5Fw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UD. Rezky,Dagang Pot,"19,19",172,3,2008,?pm=63jU8d0VNp1K9tWNc9sNzQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 TERUS MAJU,DAGANG,"50,42","43,2",2,2010,?pm=VfkBaSxCKbYz1t1SfbZh2Q==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Ramadhan,Dagang Pakaian,418,144,1,2009,?pm=lN1r6Lti1CvGlAwgKL9j/w==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Depot Air Minum Saigon,Depot Air Minum,72,60,1,2009,?pm=il3w7tZR+49Qqa8hDZHl9Q==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Anugrah,Bengkel Mobil,19,72,4,2009,?pm=XCVg9YbfAqNKZExYV2+a5A==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Lutfi,Dagang Alat Tulis Kantor,70,12,4,2008,?pm=gVhYI5pdFYB7/V9pewrLhQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Bangunan Yanti,Dagang Bahan Bangunan,35,12,3,2008,?pm=XdntYikWYf4pHymlR8+EbQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Bangunan Sinar Pusaka,Dagang Bahan Bangunan,56,12,3,2008,?pm=FmAODTrpTDrX/zYzkj0qpA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Variasi Mobil Putri,Dagang Accesoris & Variasi Mobil,40,12,4,2008,?pm=B6nwjblAF2SiZ5caRaJtjg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WARUNG OEBY,Pempek,4,24,1,2011,?pm=pO+4wqTtyQOuHiwETt0MJA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 KUE BU JUMANAH,Kue,36,128,2,2011,?pm=J41VXKtSBNccSzs++vAHyw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 FIKRI KONVEKSI,Konveksi,"74,5",400,3,2011,?pm=x/5Wx1HbDM11ixiya27fcA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WARUNG TEJA,Warung,87,384,1,2011,?pm=NWRRNiCMs9Gm3yfiV7Bmlg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
" Toko ""RITA""",Dagang kebutuhan harian,"93,4",180,1,2008,?pm=cvUHOR695NBvVQIjB9n7VA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Darso Darma,Kios Barang Harian,155,22,2,2012,?pm=aJrcXVyo6BeuclIwBL44dg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kamardin,Dagang Barang Harian,131,28,2,2012,?pm=QyFZrycYZUryGYyT6RQzRw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Manda,Barang Harian,74,26,1,2012,?pm=2Qg5/dThnjAspftghKWhRg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Flora Nusantara,Dagang Tanaman Hias,150,101,2,2008,?pm=G+qOx7rL4rXzw7ZsD+yopw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Beras Cahaya Pangkep,Dagang Beras,"133,32",410,2,2008,?pm=10uRJOg8mjnObHjNQ4G82w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Kisel,Dagang Voucher dan Asesoris HP,73,274,2,2008,?pm=/r/DZXn3lc2azlcb6asyBA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bakso Mama Joko,Dagang Bakso,53,875,5,2008,?pm=Mn5m+EJ/nZ6eTvPa2AYPiw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Usaha Gamacca,Dagang Barang Kerajinan,"277,5","137,4",23,2008,?pm=1HFpREnCg8Ozm6GdH2+bRA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UD. Masekane,Penjualan Sembako,225,147,3,2011,?pm=37iaEUkhy5NLnzUaey9lwg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Jedy,Usaha Bengkel,"11,54","37,8",1,2011,?pm=z2MzjIhfDcAqKKxDz7O6KA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Sederhana,Dagang Kebutuhan Pokok,342,450,4,2011,?pm=CjPHb/Ty0REm76/4Vyk/EQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Athar,Jual Kebutuhan Pokok,186,"12,5",1,2011,?pm=TE/DegSWgxw1ngkWA37xYw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Bajang Ogok,Jual Kebutuhan Pokok,163,51,2,2011,?pm=1T/1WyQIE6du4REcEvixeQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 PAPALELE,JUAL IKAN,"354,8",180,1,2011,?pm=c2saFEp5lDBoZOd7hDk05w==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 ARIEL PAINT MOTOR,BENGKEL MODIFIKASI,54,42,6,2011,?pm=+g0ozUq82TeqlJQAL1PF1w==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 JUAL MAKANAN JAD DAN SEMBAKO,MAKANAN JADI,"12,25",75,1,2011,?pm=Q6Q99dfET2xO6a1cD2sEoQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 KIOS ANDINI,MAKANAN JADI ,"288,74",135,1,2011,?pm=ImilOLCT5VayMfcIHAi2XQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Muliana,Usaha Dagang,"39,4",148,2,2011,?pm=gdXkRbSl3Lgir1B77BZ5kw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Nina,Kelontangan,423,134,3,2011,?pm=FZ1yO8GngfOaGH2PoYKliw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Natasa,Kerajinan Tangan,381,1.100,20,2011,?pm=si83wScHDXXEmOtI85ocpw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bina Mandiri Las,Bengkel Las Listrik,401,690,7,2011,?pm=LzdGjwXlRmZ+QeWsVY5G8g==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UKM AJAT SUDRAJAT,Dagang Sembako,125,77,1,2011,?pm=3IPN7jPcWet8JoBXpORjkg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
" Saung Sempur ""FUJANARA""",Bakar Ikan,784,656,3,2011,?pm=VlDV9WyniaFJk+OBkaMePQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Ade Yahya,Dagang,183,13,1,2011,?pm=dVSsCyDBQZCmfyTWybvkyA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Sendal Pulau Biru,Dagang Sendal,"26,3",222,2,2008,?pm=2mDOteQIONl0u66y36WZhg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kompak Elektronik,Dagang Alat - Alat Listrik,111,198,2,2008,?pm=ZQbFJ93zRnYDjKAoJu2bWQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kincai Rapih Jok,Dagang Interior Mobil,"25,7",82,3,2008,?pm=tsmdhvlaXqKxfRwiVA7jgA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Vespa Abet,Dagang pelumas dan jasa bengkel cuci mobil,"28,8",648,2,2008,?pm=R+Wa2RIf6sA2xK0eu+1yxA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Vespa 21,Dagang pelumas dan jasa bengkel cuci mobil,"39,13",108,1,2008,?pm=i1NEioK4p2Q1fCB2xbdU9g==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 VC.KOMALASARI,Bengkel Bubut/service,822,"524,8",7,2011,?pm=Z/HHhATpMIzIbPAiBjIwPw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WARUNG IBU SUMIATI,Warung,44,360,2,2011,?pm=P9aPc0reZQy11aB198L34w==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Togar,Sembako,"37,5",534,1,2010,?pm=fX+PdZj00zJ+ePhjm2dg2A==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warkop,Warkop,124,300,2,2010,?pm=NOIwDPykXsOzhyg3ND+vLw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Aneka Kue,Kue,"68,85","56,55",2,2010,?pm=mGa65XWnxTOiA3KUfNjVCg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Sepeda Ari ,Bengkel Dan Sparepart,"10,05","57,5",1,2010,?pm=vg1AMA3mIcjJq+ixC66aRw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 TUBE GORDYN,Gordyn,28,72,2,2011,?pm=oS0vHuG1KOEVnVk2dGM7wA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WAROENG BATIK PEKALONGAN,BATIK PEKALONGAN,70,56,2,2011,?pm=ZbcvGgCtWqTU+hXzFTqTYA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Mebel H. Asir,Dagang furniture,"670,3",2.520,4,2008,?pm=f5XaFCGbzuLMwFMx1Lf6ZQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UD Tholabur Rizki,Dagang furniture,"288,25","820,5",2,2008,?pm=lELDvAYeCh+L9vA7ih0GRw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Pangestu,Dagang kebutuhan harian,2.041,360,2,2008,?pm=Oq4KLo1NgPOmC5nTlFcABQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bangku Merah Interior,Dagang gorden,85,325,8,2008,?pm=ABhzTmKGsib6pucCBNuAFQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Layang2 BATMAN,Dagang Layang-layang hias ,"26,96",235,14,2008,?pm=f3Q7EW+iG5J/zeW3d09L/A==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Mandiri Poultry Shop,Pakan Ternak,277,150,5,2009,?pm=9fvSt1gI0xcrzgdC7bOxSQ==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Kembang Seroja Baru,Dagang Kembang,"113,25",222,7,2008,?pm=JXOwU8tYBaeS5iebDVo6ZQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Hanifah,Dagang Sembako,131,480,2,2008,?pm=tXviAunkY1UUZMwXhRkPCw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Tiga Putra,Dagang Kelontong,"203,5",925,1,2008,?pm=0T6n2dyJizTNSrX4EPcZDg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 SANDAL TASIK,Sandal Tasikmalaya,85,96,2,2011,?pm=lhja3UnLsr2tGoc5tPhKNA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Etry Bakery,Makanan Ringan,69,42,2,2011,?pm=7en6l5H9lqGnJ5gopDj85Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Unay S,Dagang Makanan,68,267,1,2011,?pm=kFwG3TCXlAPHJQd/pb0jrQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 USAHA KERAJINAN SENI PAHAT,Dagang Barang Kerajinan,"748,41","177,5",4,2008,?pm=DCWhDg4/CokCUF0y3olvQA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Usaha Hj. Nuraeni ,Dagang Beras,"1.209,5",129,2,2008,?pm=jvSAmCeVa5J9cmp8kuh/Kg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UD.ANSAR,Dagang Bahan Bangunan,16.063,279,6,2008,?pm=0SLoZq9qIaR5o9BOg8IbbA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 PUSTAKA ILMU,Toko Buku,"107,5",84,1,2011,?pm=+T4MOR4+HtAZaO1gpnXtBg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
" Bengkel Bubut, Las Dan Colter",Bengkel,612,440,3,2012,?pm=uMwzmIxsgEWwiDRkG/T3yA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Agen Buku Heru,Agen Buku,200,400,0,2012,?pm=ieJEOD+rmGfArYa63OvbNA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 JUAL BELI KAMBING,Jual Beli Kambing,160,54,1,2011,?pm=Acz5qMaepA0tXS9YCDq/IQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 BORNEO UTAMA,JUAL SEMBAKO,521,1.030,5,2013,?pm=Se27jc+0vie1Wmb/gRMSwQ==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Kristo,Dagang Sembako,233,124,1,2008,?pm=Axy+4JZ9GHyBEboVQ2FRXg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Josephesin ,Dagang Pakan Ternak,"159,58",76,1,2008,?pm=MgTsBB691SG8VTMJ2FmKLg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Mustafa,Bengkel,0,0,1,2012,?pm=pEiEscvwjjI/olz2Si+HiQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Pawiro Pojo,Kios BArang Harian,215,42,2,2012,?pm=mEloM3cSZhJeEUxagy7sRQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Satukah,Barang Harian,131,32,4,2012,?pm=LNFfzQr3+bn8IkfoAuY8Dg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Abadi Celular,Dagang Telepon Selular,9,"238,5",2,2008,?pm=sAO24su1YUuy+AdnMfufDQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Gado - Gado Cell,Dagang Voucher Pulsa,"18,5",96,2,2008,?pm=2Cq0+50cOtyfkVVn261//w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 SBC Motor,Dagang pelumas dan jasa bengkel cuci mobil,"11,35","181,9",6,2008,?pm=ggsC/EYg+SUkSVgZ9FZYfA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kin Elektrik,Dagang Alat - Alat Listrik,"21,6",72,1,2008,?pm=CN9f0ieQ2/2MNrvxHSnGxQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Cafe Takuy,Makanan Ringan,"15,5",102,1,2010,?pm=gz6OBo3bpjT2K5jH+pnRqQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 SBC Motor,Dagang sparepart dan jasa bengkel,"11,35","181,9",5,2008,?pm=UlpcvzO5DYERln8LS7LaIw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Dobenk Meteo Motor,Dagang Telepon Selular,"13,82",198,3,2008,?pm=jECjmb5nab5+3a7sRhSaBg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 CV Galaksi Cipta Mutia Digjaya,Dagang Voucher Pulsa,"292,55",129,3,2008,?pm=icDX/SiH0YPRmLEWsl6eTw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Ottist Printing,Dagang Voucher Pulsa,"8,3",48,2,2008,?pm=pNUV5s7nMQ/ttpd6fEBg4Q==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Bintang Harapan,Jual Kebutuhan Pokok,"7,7",135,2,2011,?pm=t86N1KLNi5uZHyA90SSFFg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 BENGKEL MARZOAN,Jasa Bengkel,99,98,2,2012,?pm=jwsBKx48V3hO6D4A7dxPCQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kiios Kadue,Sembako,208,3.000,1,2013,?pm=LG4ZUx6BSNSvwTLxr8T4Wg==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Risal,Sembako,"86,5","145,8",2,2013,?pm=Z8EMl3HUry7Czt34yE+j1A==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Fathir,Sembako,218,"345,6",2,2013,?pm=RmN5YBliWePWBlePIW9FfA==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Al Fitrah,Dagang Perlengkapan muslim,"961,5",1.406,13,2008,?pm=TcLNf1WetNIZIp/aAaosMg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Rinjani,Dagang Kelontong,398,990,2,2008,?pm=QiEwLrPoXf01peaYEJ08wQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kartina,Dagang Makanan,13,72,1,2008,?pm=5TkuyYVDw7lEmImC56dY4Q==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Soto,Warung Soto,80,111,1,2011,?pm=rV87UNc7sCTuKf2gMTTNqA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Eska Motor,Bengkel,225,66,2,2012,?pm=VnzxzKgUJ8+bOm5A749hzg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Yulia,Warung Sembako,170,31,1,2012,?pm=mZVEv58yLBfGuZWzGjv57g==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Theo Motor,Bengkel Motor,126,30,1,2012,?pm=qxkV3eWX7SXD6haF4oHU1Q==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Las MDQ,Bengkel Las,30,11,1,2012,?pm=755TeEb+AvsaBENeUgbuXw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
